symbol,group,module,variant,signal_date,signal_pos,reward_risk,trend_stage,rv_pct,mom_20,mom_121,ivol_60,fwd_20,fwd_60,vol_up,adx14,mkt_rv_pct_stock,year,regime,mkt_rv_pct_sector,regime_sector,signal_ts,rank_date,mom_rank_pct,in_top20,in_top30
601318.SS,cn_stock,C,v1,2016-12-26,80,3.428571428571429,0,,-0.092939121756487,,0.3457430321279822,0.072892311924082,0.1107137945262,False,27.229026714502744,,2016,na,,na,2016-12-26,2016-11-30,0.6679280983916746,False,False
002304.SZ,cn_stock,C,v1,2016-12-26,80,3.975999999999999,0,,-0.0275131725802684,,0.2820175117880657,0.0397683294632611,0.4870953105399418,False,19.114118540693227,,2016,na,,na,2016-12-26,2016-11-30,0.8013245033112583,True,True
300124.SZ,cn_stock,C,v2,2016-12-29,83,1.5620689655172422,1,,-0.0457049950320658,,0.2659859498861835,0.0132513014671085,0.1110269758637008,False,19.05772186551115,,2016,na,,na,2016-12-29,2016-11-30,0.4389782403027436,False,False
000831.SZ,cn_stock,C,v1,2016-12-30,84,8.400000000000029,0,,0.0411162627941563,,0.2984915905075925,-0.0117637173346778,0.110915049155533,False,16.445384286139532,,2016,na,,na,2016-12-30,2016-12-30,0.011590171534538712,False,False
000568.SZ,cn_stock,C,v1,2016-12-30,84,0.8943089430894317,0,,-0.0996346728661574,,1.4868674813613545,0.0553301364810034,1.6894135005533015,False,17.949190733926407,,2016,na,,na,2016-12-30,2016-12-30,0.9235048678720446,True,True
600111.SS,cn_stock,C,v1,2017-01-03,85,1.8000000000000045,0,,-0.0231025926242833,,0.1815439623685591,0.0026276605062625,-0.0070070946833669,False,20.767158037908917,,2017,na,,na,2017-01-03,2016-12-30,0.5401019935095039,False,False
000661.SZ,cn_stock,C,v1,2017-01-03,85,1.4949999999999974,0,,-0.0474033944216361,,0.3236936857072005,-0.011885191273826,-0.0098858133025281,False,20.37064727206356,,2017,na,,na,2017-01-03,2016-12-30,0.8066759388038943,True,True
000768.SZ,cn_stock,C,v3,2017-01-03,85,0.1304347826086962,2,,0.0332274615196677,,0.2120859552568413,0.039725703475999,0.1224875857176637,False,16.544852069690094,,2017,na,,na,2017-01-03,2016-12-30,0.5187760778859527,False,False
601600.SS,cn_stock,C,v1,2017-01-03,85,20.249999999999982,0,,-0.1109741060419234,,0.3766979326356041,0.1997226074895979,0.2024965325936198,False,28.38606519564919,,2017,na,,na,2017-01-03,2016-12-30,0.6050069541029207,False,False
002747.SZ,cn_stock,C,v2,2017-01-04,86,2.849872773536891,1,,-0.0795280937022576,,0.3337592216326324,-0.0546795758414015,0.0627017058552328,False,32.127083642699674,,2017,na,,na,2017-01-04,2016-12-30,0.7760778859527121,False,True
603993.SS,cn_stock,C,v1,2017-01-04,86,0.9999999999999952,0,,-0.0634696755994357,,0.4227061332610844,0.1167168674698795,0.4894578313253011,False,24.36931483561837,,2017,na,,na,2017-01-04,2016-12-30,0.4756606397774687,False,False
600588.SS,cn_stock,C,v1,2017-01-04,86,4.669669669669696,0,,-0.0890334383575568,,0.2236212621493064,-0.1262969987727322,-0.1751645654356799,False,47.74260456909274,,2017,na,,na,2017-01-04,2016-12-30,0.30644413537320353,False,False
300383.SZ,cn_stock,C,v1,2017-01-05,87,4.19047619047619,0,,-0.1937436932391524,,0.2582055053597052,0.0400500625782227,-0.0233625365039632,True,60.04253308599784,,2017,na,,na,2017-01-05,2016-12-30,0.007417709782104775,False,False
002050.SZ,cn_stock,C,v1,2017-01-10,90,2.797752808988766,0,,-0.037192247249869,,0.4413749284678799,0.0952121871599562,0.529107725788901,True,17.089266220713572,,2017,na,,na,2017-01-10,2016-12-30,0.8140936485859991,True,True
300347.SZ,cn_stock,C,v1,2017-01-12,92,7.221649484536051,0,,-0.0018479033404406,,0.2514360199075566,0.0037738536029621,-0.0342495015665053,False,36.04200441042338,,2017,na,,na,2017-01-12,2016-12-30,0.559573481687529,False,False
300136.SZ,cn_stock,C,v1,2017-01-13,93,3.054347826086965,0,,-0.0255111901356731,,0.3633110105878844,0.0884534528578795,0.2574273134742773,False,17.321453641046528,,2017,na,,na,2017-01-13,2016-12-30,0.9573481687528975,True,True
601318.SS,cn_stock,C,v3,2017-01-16,94,0.8532608695652166,2,,0.0476446114615487,,0.3712349778592465,0.0403535741737126,-0.0435562387906738,True,18.446093209404044,,2017,na,,na,2017-01-16,2016-12-30,0.7301808066759388,False,True
300014.SZ,cn_stock,C,v1,2017-01-17,95,1.4264069264069268,0,,0.031769216724484,,0.4070418968077526,0.1024597416386481,0.2350026543974519,True,23.974323620976016,,2017,na,,na,2017-01-17,2016-12-30,0.8238293926750115,True,True
000831.SZ,cn_stock,C,v1,2017-01-17,95,4.517241379310332,0,,-0.1138841773685486,,0.3016257017723074,0.1157597301977941,0.0738310090237901,True,20.178579744254105,,2017,na,,na,2017-01-17,2016-12-30,0.011590171534538712,False,False
300124.SZ,cn_stock,C,v1,2017-01-17,95,0.5639374425022996,0,,0.0190617283950615,,0.2352649058369606,0.1434386509013374,0.2015894553207986,True,19.261800151762156,,2017,na,,na,2017-01-17,2016-12-30,0.5924895688456189,False,False
300308.SZ,cn_stock,C,v1,2017-01-17,71,2.156105100463677,0,,-0.1589131329765334,,0.766485718889427,0.3848507097405775,0.9036955457660304,False,14.990838647164278,,2017,na,,na,2017-01-17,2016-12-30,0.7834955957348169,False,True
000661.SZ,cn_stock,C,v1,2017-01-18,96,1.5080459770114885,0,,-0.0509991445304787,,0.3181667302595859,0.0030048076923074,0.0288923816568047,True,25.781819088788893,,2017,na,,na,2017-01-18,2016-12-30,0.8066759388038943,True,True
002410.SZ,cn_stock,C,v1,2017-01-20,98,0.8961384820239687,0,,-0.027764705882353,,0.1767270342792011,0.0839787028073573,0.1264520813165537,True,40.35152917480881,,2017,na,,na,2017-01-20,2016-12-30,0.4089012517385257,False,False
601688.SS,cn_stock,C,v3,2017-01-20,98,0.1184210526315785,2,,0.0273873873873875,,0.265878771780391,0.0021045247281654,-0.1150473518063838,True,18.10806564488307,,2017,na,,na,2017-01-20,2016-12-30,0.6824292999536393,False,False
600850.SS,cn_stock,C,v1,2017-01-20,94,3.928124999999995,0,,-0.0224185286912627,,0.1716733985041881,0.0550535348166147,-0.1066140177690029,False,36.761781840478,,2017,na,,na,2017-01-20,2016-12-30,0.10477515067222995,False,False
300383.SZ,cn_stock,C,v2,2017-01-20,98,1.8613138686131392,1,,-0.0430319778918278,,0.3182170252039409,0.0911716171617162,-0.0622937293729372,True,50.70326815001744,,2017,na,,na,2017-01-20,2016-12-30,0.007417709782104775,False,False
600111.SS,cn_stock,C,v2,2017-01-26,102,0.4470588235294129,2,,0.008781944322473,,0.207153707912468,0.0409158178810831,-0.0931487768782102,False,28.353214993964503,,2017,na,,na,2017-01-26,2017-01-26,0.28808988764044946,False,False
002410.SZ,cn_stock,C,v2,2017-02-06,104,0.0249999999999982,1,,-0.0369477911646585,,0.1796088154069743,0.1193852019540091,0.1789586560228759,False,36.36473623021061,,2017,na,,na,2017-02-06,2017-01-26,0.4993258426966292,False,False
300394.SZ,cn_stock,C,v1,2017-02-06,97,1.8396226415094337,0,,-0.0803945745992601,,0.3761411023886942,0.0863502279431482,-0.1928130866183964,True,36.73773853484282,,2017,na,,na,2017-02-06,2017-01-26,0.1541573033707865,False,False
000661.SZ,cn_stock,C,v2,2017-02-06,104,0.0066555740432599,1,,-0.0077634510227502,,0.2966493357787941,-0.0348119925613462,0.0195037873633601,False,31.362114285559457,,2017,na,,na,2017-02-06,2017-01-26,0.6687640449438202,False,False
300383.SZ,cn_stock,C,v3,2017-02-06,104,1.3951120162932793,2,,0.0308769040757512,,0.3745137028763288,0.0215654952076675,-0.0483226837060702,False,40.66508781778237,,2017,na,,na,2017-02-06,2017-01-26,0.003146067415730337,False,False
600850.SS,cn_stock,C,v2,2017-02-06,100,1.3225331369661255,2,,0.0143971205758848,,0.1698493699394474,-0.0004435245416912,-0.1156120638675339,False,33.20951369984308,,2017,na,,na,2017-02-06,2017-01-26,0.15640449438202247,False,False
300014.SZ,cn_stock,C,v2,2017-02-07,105,0.9561403508771924,2,,0.0220053238686779,,0.4015399539936021,0.282340684146553,0.1015801354401806,False,17.945636474193684,,2017,na,,na,2017-02-07,2017-01-26,0.6525842696629214,False,False
300136.SZ,cn_stock,C,v3,2017-02-07,105,0.0291262135922341,2,,0.0309064590587222,,0.3599928126532863,0.1886076429737013,0.3001783613525104,False,11.326977781504077,,2017,na,,na,2017-02-07,2017-01-26,0.9662921348314607,True,True
300308.SZ,cn_stock,C,v3,2017-02-08,82,0.0204897551224389,2,,0.0010508617065994,,0.6625692343245619,0.5856602981314298,0.6131639722863742,False,15.338499802165243,,2017,na,,na,2017-02-08,2017-01-26,0.9689887640449438,True,True
002384.SZ,cn_stock,C,v3,2017-02-10,108,0.6694772344013495,2,,0.0046243783264985,,0.2551684315073718,0.1441723119680389,0.3138787562966825,True,21.830574328075777,,2017,na,,na,2017-02-10,2017-01-26,0.5078651685393258,False,False
002050.SZ,cn_stock,C,v3,2017-02-10,108,0.4492254733218598,2,,0.0493429873960846,,0.3620743289973682,0.3636595962177358,1.0291336570406342,False,20.15194828031842,,2017,na,,na,2017-02-10,2017-01-26,0.8885393258426967,True,True
000831.SZ,cn_stock,C,v3,2017-02-16,112,0.2560975609756096,2,,0.0602357800533517,,0.2944445826835666,0.12012012012012,-0.0811622433244054,True,17.263554521634887,,2017,na,,na,2017-02-16,2017-01-26,0.04719101123595506,False,False
600196.SS,cn_stock,C,v1,2017-02-16,112,2.629629629629624,3,,0.0648338945569684,,0.2322741237111994,0.075046018785104,0.3233114645773349,False,31.33672893422928,,2017,na,,na,2017-02-16,2017-01-26,0.5483146067415731,False,False
601012.SS,cn_stock,C,v1,2017-02-20,113,0.1037735849056616,3,,0.0316397931244296,,0.1997201029498699,0.1085225597168977,0.1002654084340901,False,27.15936405314691,,2017,na,,na,2017-02-20,2017-01-26,0.43191011235955057,False,False
600588.SS,cn_stock,C,v1,2017-02-21,115,1.0821917808219168,0,,0.0202640868087331,,0.2478929711429231,-0.0070476678626346,-0.16376217324449,False,35.59312992677785,,2017,na,,na,2017-02-21,2017-01-26,0.3892134831460674,False,False
000661.SZ,cn_stock,C,v2,2017-02-23,117,0.3804100227790436,2,,0.0191042978881068,,0.2350231469983661,0.0710082028675953,0.0716898816151241,True,24.787031335338305,,2017,na,,na,2017-02-23,2017-01-26,0.6687640449438202,False,False
300394.SZ,cn_stock,C,v2,2017-02-23,110,0.1432291666666671,1,,-0.0925394548063128,,0.3733209238193835,0.0258234519104083,-0.330171277997365,False,32.431876756820124,,2017,na,,na,2017-02-23,2017-01-26,0.1541573033707865,False,False
002179.SZ,cn_stock,C,v1,2017-02-28,120,2.1785714285714453,0,,-0.0408763566284613,,0.2701413547367942,0.0174492385786801,-0.0836505922165821,True,12.722961811769284,,2017,na,,na,2017-02-28,2017-02-28,0.5593372145096283,False,False
000768.SZ,cn_stock,C,v1,2017-02-28,120,4.777777777777782,0,,0.0004499437570302,,0.2493655541785056,0.0377782774904429,-0.2707443220148414,False,14.691411662234568,,2017,na,,na,2017-02-28,2017-02-28,0.7554858934169278,False,True
300122.SZ,cn_stock,C,v1,2017-03-06,124,1.6656250000000117,3,,0.0523769202854722,,0.5149750298176201,0.1402298850574712,0.1249425287356322,False,21.416674767385793,,2017,na,,na,2017-03-06,2017-02-28,0.6345723242274967,False,False
601318.SS,cn_stock,C,v1,2017-03-07,125,4.880000000000003,0,,-0.0064591138095853,,0.365279680139375,0.0650110518788196,0.6546612924197115,False,14.716939241094355,,2017,na,,na,2017-03-07,2017-02-28,0.7429467084639498,False,True
600196.SS,cn_stock,C,v2,2017-03-10,128,0.4056603773584908,4,,0.0261474529579306,,0.2253265709775272,0.1060199299267414,0.3303453610592892,False,33.633838440939485,,2017,na,,na,2017-03-10,2017-02-28,0.8584863412449619,True,True
000661.SZ,cn_stock,C,v2,2017-03-10,128,0.5586034912718184,1,,-0.0035417237912439,,0.1903988954264705,-0.0193767341603796,0.1318535164759569,True,18.85829437410736,,2017,na,,na,2017-03-10,2017-02-28,0.7496641289744738,False,True
600850.SS,cn_stock,C,v1,2017-03-10,124,4.721951219512193,0,,-0.0251089284395539,,0.1599069769075333,-0.0131050677978941,-0.1126429815923035,True,19.731591355482657,,2017,na,,na,2017-03-10,2017-02-28,0.09493954321540528,False,False
600030.SS,cn_stock,C,v1,2017-03-13,129,1.958333333333338,0,,-0.0256453234998325,,0.1693184186292013,0.0023223808704628,0.0067951143987614,False,17.480022953418512,,2017,na,,na,2017-03-13,2017-02-28,0.5956112852664577,False,False
601688.SS,cn_stock,C,v1,2017-03-13,129,4.034482758620676,0,,-0.0440405452638936,,0.1944675464676292,-0.0351005484460694,-0.0460694698354662,False,9.17804880696662,,2017,na,,na,2017-03-13,2017-02-28,0.7684729064039408,False,True
000725.SZ,cn_stock,C,v1,2017-03-13,129,2.3749999999999973,0,,-0.0265453166477056,,0.3619971242735769,0.2025710946630308,0.3116478379431242,False,14.857247741799783,,2017,na,,na,2017-03-13,2017-02-28,0.8222122704881325,True,True
002594.SZ,cn_stock,C,v1,2017-03-16,132,1.5382352941176467,3,,0.0289361702127659,,0.1752798377822868,0.0340627114820664,0.0421084292052034,False,18.0174364103586,,2017,na,,na,2017-03-16,2017-02-28,0.2283922973578146,False,False
300136.SZ,cn_stock,C,v1,2017-03-20,134,0.9333333333333318,4,,0.1297444536038134,,0.3481042136690133,0.0218901684591223,0.1811490752196949,True,38.75672528498664,,2017,na,,na,2017-03-20,2017-02-28,0.9229735781459919,True,True
300383.SZ,cn_stock,C,v1,2017-03-20,134,0.9736842105263148,0,,-0.0059976009596162,,0.3942443621684848,-0.1150442477876105,0.0591311343523732,False,13.640552693618885,,2017,na,,na,2017-03-20,2017-02-28,0.011195700850873265,False,False
300073.SZ,cn_stock,C,v1,2017-03-21,128,2.1963470319634633,3,,0.165033876579381,,0.4888995019635225,-0.2135643836692994,-0.1540335573106999,False,29.65464362856061,,2017,na,,na,2017-03-21,2017-02-28,0.9883564711150918,True,True
603799.SS,cn_stock,C,v1,2017-03-22,136,4.5555555555555465,0,,0.0196804570944872,,0.6290283748184743,-0.0717546954446406,0.1001867801182938,False,34.40722530503433,,2017,na,,na,2017-03-22,2017-02-28,0.9959695476936856,True,True
601318.SS,cn_stock,C,v3,2017-03-23,137,0.6039603960396025,4,,0.0031363693388533,,0.2679051231688139,-0.0250125062531265,0.7860180090045021,True,13.2614368440992,,2017,na,,na,2017-03-23,2017-02-28,0.7429467084639498,False,True
002179.SZ,cn_stock,C,v1,2017-03-23,137,1.8365758754863692,4,,0.0408510638297872,,0.2785034377389474,-0.0554987735077678,-0.0047015535568275,False,11.783305908015542,,2017,na,,na,2017-03-23,2017-02-28,0.5593372145096283,False,False
002410.SZ,cn_stock,C,v1,2017-03-28,140,1.1228668941979572,3,,0.0302188645706031,,0.2204345780723908,0.0462633451957295,0.3001186239620403,False,32.45148501186972,,2017,na,,na,2017-03-28,2017-02-28,0.46798029556650245,False,False
600111.SS,cn_stock,C,v1,2017-03-28,140,5.166666666666694,0,,-0.0387629560967389,,0.1743625948638176,-0.0973086701148416,-0.0876654685719294,False,20.129192241404795,,2017,na,,na,2017-03-28,2017-02-28,0.3819973130317958,False,False
300124.SZ,cn_stock,C,v1,2017-03-31,143,7.0000000000000355,0,,0.0028193079880391,,0.2271762530200978,0.0772704038166638,0.2195433634349974,False,29.07759610362937,,2017,na,,na,2017-03-31,2017-03-31,0.629127091813659,False,False
300014.SZ,cn_stock,C,v1,2017-03-31,143,1.8755555555555552,0,,0.00310768815025,,0.4241084019322398,-0.1433189655172413,0.0218211206896552,True,47.720216748682326,,2017,na,,na,2017-03-31,2017-03-31,0.7797376752600633,False,True
600850.SS,cn_stock,C,v1,2017-03-31,139,1.1724845995893216,0,,-0.0403775563712637,,0.1601578531019358,-0.0679937548790008,-0.0895394223263076,False,30.50545447774065,,2017,na,,na,2017-03-31,2017-03-31,0.12392582541836274,False,False
603993.SS,cn_stock,C,v1,2017-03-31,143,3.16,1,,-0.0605900948366702,,0.5723262646113242,-0.0574873808188445,0.1079641054402693,False,26.607868798252788,,2017,na,,na,2017-03-31,2017-03-31,0.9185888738127544,True,True
600362.SS,cn_stock,C,v1,2017-04-05,144,0.3787878787878787,0,,-0.0675814048740527,,0.4576042129544816,-0.1434951314151842,-0.0563730873416795,False,16.47378855873775,,2017,na,,na,2017-04-05,2017-03-31,0.7856173677069199,False,True
600030.SS,cn_stock,C,v2,2017-04-05,144,0.3832599118942715,1,,-0.0104228961982059,,0.1641601852226099,-0.0173530173530174,0.0467063800397133,False,11.440397310043442,,2017,na,,na,2017-04-05,2017-03-31,0.19538670284938942,False,False
300394.SZ,cn_stock,C,v1,2017-04-05,137,4.211678832116788,0,,-0.1241668723771908,,0.329941885070657,-0.1516347237880496,-0.1984216459977452,False,23.29245147921809,,2017,na,,na,2017-04-05,2017-03-31,0.33514246947082765,False,False
002594.SZ,cn_stock,C,v1,2017-04-05,144,0.4938917975567177,1,,-0.0367863449087698,,0.1545806448334419,-0.0175679804460739,0.0160403299725022,True,16.777299376840396,,2017,na,,na,2017-04-05,2017-03-31,0.15422885572139303,False,False
300383.SZ,cn_stock,C,v1,2017-04-05,144,1.5652173913043423,0,,-0.050820953870211,,0.4003918996458744,-0.0185337726523888,0.1165568369028005,False,12.9582027239666,,2017,na,,na,2017-04-05,2017-03-31,0.009045680687471733,False,False
000596.SZ,cn_stock,C,v1,2017-04-05,144,4.391304347826093,0,,-0.0334358186010761,,0.5066671106009258,-0.1029821073558647,-0.033797216699801,False,36.28498073715377,,2017,na,,na,2017-04-05,2017-03-31,0.9366802351876978,True,True
002281.SZ,cn_stock,C,v1,2017-04-05,144,3.513924050632899,0,,-0.061436788642761,,0.2698944424751686,-0.1315686530186465,-0.1141826400660669,False,21.467322162641977,,2017,na,,na,2017-04-05,2017-03-31,0.8023518769787427,True,True
601899.SS,cn_stock,C,v1,2017-04-05,144,1.6666666666666647,0,,-0.0526315789473683,,0.5607230161121314,-0.0999999999999999,0.0222222222222221,True,14.770051824030796,,2017,na,,na,2017-04-05,2017-03-31,0.42786069651741293,False,False
603799.SS,cn_stock,C,v3,2017-04-06,145,0.2693661971830988,4,,0.059837365110213,,0.6330710420206714,-0.2200453602277662,0.0453119722047965,True,23.642788373599913,,2017,na,,na,2017-04-06,2017-03-31,0.9968340117593849,True,True
600600.SS,cn_stock,C,v1,2017-04-07,146,8.400000000000006,0,,-0.0228136882129277,,0.2945992644202614,-0.0559338521400777,0.0680933852140079,False,26.193839111297915,,2017,na,,na,2017-04-07,2017-03-31,0.6404341926729986,False,False
002179.SZ,cn_stock,C,v2,2017-04-07,146,0.0461031833150382,4,,0.0039820298141719,,0.2570807067417834,-0.1312925861893623,0.1331231567171766,True,13.97462838667666,,2017,na,,na,2017-04-07,2017-03-31,0.6834011759384894,False,False
002371.SZ,cn_stock,C,v1,2017-04-11,148,3.336898395721939,0,,-0.081843646549529,,0.3049864370944106,-0.182050144220102,-0.1112713556689594,False,21.172440336916367,,2017,na,,na,2017-04-11,2017-03-31,0.4427860696517413,False,False
300136.SZ,cn_stock,C,v2,2017-04-12,149,0.7573221757322195,4,,0.0039900555538503,,0.2932747771561892,0.0791782580783224,0.1812845831677416,False,38.03403709500355,,2017,na,,na,2017-04-12,2017-03-31,0.9271822704658526,True,True
000831.SZ,cn_stock,C,v1,2017-04-12,149,2.719999999999999,0,,-0.0031101780576938,,0.2106567966786066,-0.1271351688635831,0.0350986662506824,False,23.817937320409406,,2017,na,,na,2017-04-12,2017-03-31,0.04568068747173225,False,False
000568.SZ,cn_stock,C,v1,2017-04-12,149,1.8767123287671248,0,,-0.0130248237817959,,1.1071490194202365,0.4300574444961964,0.6846762925011647,False,42.03092756167464,,2017,na,,na,2017-04-12,2017-03-31,0.9678878335594754,True,True
300059.SZ,cn_stock,C,v1,2017-04-12,149,6.012820512820489,0,,-0.082188420019627,,0.179948104000416,-0.1162790697674418,-0.0446404704624432,False,30.06599316581292,,2017,na,,na,2017-04-12,2017-03-31,0.015829941203075532,False,False
600660.SS,cn_stock,C,v1,2017-04-13,150,1.759493670886075,4,,0.1565600882028666,,0.4716934852252871,0.094375595805529,0.3489037178265015,False,49.11181152945379,,2017,na,,na,2017-04-13,2017-03-31,0.898236092265943,True,True
000661.SZ,cn_stock,C,v1,2017-04-18,153,4.167999999999995,0,,-0.0515192703994386,,0.2380899765250027,0.0862148668639053,0.1721985946745561,False,19.42859109449447,,2017,na,,na,2017-04-18,2017-03-31,0.6612392582541836,False,False
002008.SZ,cn_stock,C,v1,2017-04-18,153,2.1571428571428455,0,,-0.0242080220376476,,0.3026499901847924,0.3250780615081909,0.4859061550964538,False,22.62384748506626,,2017,na,,na,2017-04-18,2017-03-31,0.5784712799638173,False,False
600703.SS,cn_stock,C,v1,2017-04-18,152,1.592592592592594,0,,0.0321386152448821,,0.2587632604417512,0.125228457320788,0.2017193528734855,True,38.19740921410644,,2017,na,,na,2017-04-18,2017-03-31,0.6960651289009498,False,False
002241.SZ,cn_stock,C,v1,2017-04-18,153,2.081632653061223,0,,0.0177415988311417,,0.2465659054088168,0.1363822805578343,0.1575745146294778,False,26.631043294191805,,2017,na,,na,2017-04-18,2017-03-31,0.5572139303482587,False,False
300014.SZ,cn_stock,C,v1,2017-04-19,154,3.6815789473684246,0,,-0.0521390374331551,,0.4307833916448672,-0.1191819464033849,0.2369534555712269,False,30.40825290980016,,2017,na,,na,2017-04-19,2017-03-31,0.7797376752600633,False,True
600588.SS,cn_stock,C,v1,2017-04-19,154,3.236220472440947,0,,-0.0659677831756584,,0.2011127115360756,-0.1142896249657815,-0.1260607719682452,False,26.404516546807045,,2017,na,,na,2017-04-19,2017-03-31,0.18407960199004975,False,False
002475.SZ,cn_stock,C,v1,2017-04-19,154,3.140243902439011,0,,0.0813829787234043,,0.2782452730956979,0.1880636169863911,0.2554517133956386,False,43.80825584143869,,2017,na,,na,2017-04-19,2017-03-31,0.44821347806422435,False,False
600760.SS,cn_stock,C,v1,2017-04-20,81,6.551671732522804,0,,-0.1520256718812676,,0.7359561423550369,-0.1627246925260169,-0.1558318691715096,False,25.094953663545297,,2017,na,,na,2017-04-20,2017-03-31,0.994572591587517,True,True
601318.SS,cn_stock,C,v1,2017-04-20,155,4.54545454545455,0,,-0.0299515676777976,,0.2226923341005605,0.3422677703324135,1.1969517803179608,False,26.30593828714694,,2017,na,,na,2017-04-20,2017-03-31,0.5545002261420172,False,False
600030.SS,cn_stock,C,v1,2017-04-20,155,1.626794258373208,0,,-0.0091130012150668,,0.1373252141372125,-0.0297801524043093,0.0550056932644302,False,11.288611362673851,,2017,na,,na,2017-04-20,2017-03-31,0.19538670284938942,False,False
601238.SS,cn_stock,C,v1,2017-04-20,145,0.0994397759103664,0,,-0.0220112475055935,,0.2553806483883359,0.0702405243306747,0.0331416558461634,False,27.408689485661306,,2017,na,,na,2017-04-20,2017-03-31,0.7661691542288557,False,True
300383.SZ,cn_stock,C,v1,2017-04-24,157,1.4857142857142822,0,,-0.1202655212807496,,0.3509591569639413,0.039946737683089,-0.0133155792276964,True,19.215635288390704,,2017,na,,na,2017-04-24,2017-03-31,0.009045680687471733,False,False
