signal_date,entry_date,entry,fwd_21,fwd_63,fwd_126,fwd_252
2021-10-05,2021-10-06,4363.5498046875,0.07253503868942723,0.07723763644807002,0.02695055698228055,-0.1418638065025094
2021-11-29,2021-11-30,4567.0,0.04636084529641993,-0.03951389554138385,-0.10198599070095249,-0.10661044286799326
2021-12-07,2021-12-08,4701.2099609375,-0.005143394143670266,-0.09395239631419683,-0.14536468233846878,-0.15691703993258055
2022-02-01,2022-02-02,4589.3798828125,-0.05676360908815248,-0.06301721982540787,-0.09531569679914464,-0.09868433511897479
2022-03-10,2022-03-11,4204.31005859375,0.04952530228756369,-0.07217592112446924,-0.02233420015058485,-0.0677923406121439
2022-03-16,2022-03-17,4411.669921875,-0.004528892873349455,-0.16884760544985666,-0.12202631957587629,-0.10429154076877956
2022-05-06,2022-05-09,3991.239990234375,0.031200837233934964,0.03287956247443513,-0.04621118796602841,0.036680366713748525
2022-05-20,2022-05-23,3973.75,-0.04479899830921674,0.03900093877791755,-0.005991836072664403,0.035606224441648404
2022-06-17,2022-06-21,3764.7900390625,0.06219733628696189,0.02420849280636661,0.014043246103583762,0.16391354929581126
2022-06-22,2022-06-23,3795.72998046875,0.0450796311387629,-0.009942748938562396,0.021790264682443494,0.14044461710739675
2022-07-22,2022-07-25,3966.840087890625,0.040810793727813266,-0.05396993151908669,0.01263218636773833,0.15123118119651213
2022-07-27,2022-07-28,4072.429931640625,-0.0036268320828541922,-0.059382196389797914,-0.0004591541360471352,0.12683582970543217
2022-09-30,2022-10-03,3678.429931640625,0.04830054379651649,0.03961199850081454,0.1147691199400751,0.15912225575500227
2022-10-07,2022-10-10,3612.389892578125,0.059716758505763856,0.08494656350698415,0.13275423552120857,0.2116494413588108
2022-11-11,2022-11-14,3957.25,0.009620334413892317,0.04810161037494476,0.050924257889001234,0.13788107468886213
2022-12-14,2022-12-15,3895.75,0.00849903290043641,0.014328452379997358,0.1265378838317397,0.2168542793027659
2023-01-12,2023-01-13,3999.090087890625,0.034267743889250246,0.03806609328183974,0.1390040935215182,0.18507206809068455
2023-02-03,2023-02-06,4111.080078125,-0.028963208231565507,0.006577356448583815,0.09445201682001714,0.21502378053212712
2023-02-14,2023-02-15,4147.60009765625,-0.055685263680227304,0.002693104834603499,0.053708110806265585,0.20685931776482658
2023-03-24,2023-03-27,3977.530029296875,0.019725799770107466,0.10078619746435713,0.07441798143047595,0.31953503699953156
2023-09-29,2023-10-02,4288.39013671875,-0.02205730565914077,0.10596982245509112,0.21525562465791825,0.33139473253036145
2023-10-04,2023-10-05,4258.18994140625,0.023519360038381842,0.10310725895514072,0.22173745377846665,0.33764346348655105
2023-12-08,2023-12-11,4622.43994140625,0.034137878473061045,0.11744233003973803,0.1727637035576175,0.3162290951378597
2023-12-12,2023-12-13,4707.08984375,0.012510943847171996,0.08710265017447916,0.15391893461907102,0.2855267361817073
2023-12-14,2023-12-15,4719.18994140625,0.013084872778313938,0.09733022614509967,0.16270585699739715,0.28212891161533893
2024-03-15,2024-03-18,5149.419921875,-0.02470374583302204,0.0628828224356277,0.09421646779844361,0.0997141857983852
2024-03-19,2024-03-20,5224.6201171875,-0.04926485197880903,0.047572799383029274,0.0935991533475351,0.10392137511492971
2024-04-17,2024-04-18,5011.1201171875,0.058300319192452266,0.0985567839650372,0.1657014955215812,0.05520515213528032
2024-04-26,2024-04-29,5116.169921875,0.029471318533189184,0.06259956655502874,0.1382577413294781,0.09537803128026612
2024-05-03,2024-05-06,5180.740234375,0.033448801318284094,0.01144422381725585,0.10267832065805638,0.09326846843722181
2024-06-12,2024-06-13,5433.740234375,0.04296487334094157,0.035386267444263764,0.11364359336107044,0.10103169396942935
2024-08-02,2024-08-05,5186.330078125,0.06434988538454278,0.10459606665810539,0.1687416514492539,0.22244436904256637
2024-08-09,2024-08-12,5344.39013671875,0.03924484192363287,0.12183801812483908,0.13239678616715422,0.2103420359640764
2024-08-14,2024-08-15,5543.22021484375,0.01621253087972141,0.07976584924133556,0.10577964442240329,0.15661472369778862
2024-11-06,2024-11-07,5973.10009765625,0.013351525789981666,0.01597158942325172,-0.014490012146742837,0.14624060393157512
2024-12-19,2024-12-20,5930.85009765625,0.028729462709921494,-0.03686653662518902,0.035436728026232656,0.16881217541257754
2025-03-19,2025-03-20,5662.89013671875,-0.08912232609525472,0.05385054268560241,0.17684781134439986,0.1621274368944814
2025-04-15,2025-04-16,5275.7001953125,0.12940077377910253,0.19354584338534742,0.25652891157627367,0.34752542288799426
2025-04-17,2025-04-21,5158.2001953125,0.15165362645984093,0.22322125514270463,0.305713161139622,0.38379660192915677
2025-04-25,2025-04-28,5528.75,0.06507796602984395,0.15231469378815277,0.24352885484964948,0.2906986561722813
2025-05-02,2025-05-05,5650.3798828125,0.056709492534465555,0.11482591826565858,0.2126565570726111,0.3034734424832124
2026-03-17,2026-03-18,6624.7001953125,0.07568038530045507,0.1200657960199556,,
2026-03-25,2026-03-26,6477.16015625,0.10757029055822964,0.13537720885828985,,
2026-04-08,2026-04-09,6824.66015625,0.08414631738187506,0.11000254419719857,,
2026-06-12,2026-06-15,7554.2900390625,-0.0027163399108510733,,,
2026-06-18,2026-06-22,7472.7900390625,0.003502028256943124,,,
